Country Name,Indicator Name,Year,Value
Bhutan,Imports of goods and services (% of GDP),2018,50.55000115
Bhutan,"Inflation, consumer prices (annual %)",2018,2.723963862
Bhutan,"Life expectancy at birth, total (years)",2018,71.711
Bhutan,"Literacy rate, adult total (% of people ages 15 and above)",2018,67.0
Bhutan,Population growth (annual %),2018,0.716471131
China,Access to electricity (% of population),2018,100.0
China,Exports of goods and services (% of GDP),2018,19.11210354
China,GDP per capita (current US$),2018,9905.406383
China,"Government expenditure on education, total (% of GDP)",2018,4.024424076
China,Imports of goods and services (% of GDP),2018,18.45368057
China,"Inflation, consumer prices (annual %)",2018,2.0747904
China,"Life expectancy at birth, total (years)",2018,77.709
China,"Literacy rate, adult total (% of people ages 15 and above)",2018,95.0
China,Population growth (annual %),2018,0.467672053
India,Access to electricity (% of population),2018,95.7
India,Exports of goods and services (% of GDP),2018,19.9278286
India,GDP per capita (current US$),2018,1966.254552
India,"Government expenditure on education, total (% of GDP)",2018,4.376932621
India,Imports of goods and services (% of GDP),2018,23.68914073
India,"Inflation, consumer prices (annual %)",2018,3.938826467
India,"Life expectancy at birth, total (years)",2018,70.415
India,"Literacy rate, adult total (% of people ages 15 and above)",2018,69.0
India,Population growth (annual %),2018,1.097299067
Myanmar,Access to electricity (% of population),2018,66.1
Myanmar,GDP per capita (current US$),2018,1298.213103
Myanmar,"Government expenditure on education, total (% of GDP)",2018,1.992490053
Myanmar,"Inflation, consumer prices (annual %)",2018,6.872328657
Myanmar,"Life expectancy at birth, total (years)",2018,66.232
Myanmar,"Literacy rate, adult total (% of people ages 15 and above)",2018,75.55120087
Myanmar,Population growth (annual %),2018,0.724432843
Nepal,Access to electricity (% of population),2018,93.9
Nepal,Exports of goods and services (% of GDP),2018,7.815641022
Nepal,GDP per capita (current US$),2018,1179.198432
Nepal,"Government expenditure on education, total (% of GDP)",2018,3.664405584
Nepal,Imports of goods and services (% of GDP),2018,40.63174592
Nepal,"Inflation, consumer prices (annual %)",2018,4.061163388
Nepal,"Life expectancy at birth, total (years)",2018,69.036
Nepal,"Literacy rate, adult total (% of people ages 15 and above)",2018,65.50100708
Nepal,Population growth (annual %),2018,0.24400028
Pakistan,Access to electricity (% of population),2018,93.4
Pakistan,Exports of goods and services (% of GDP),2018,8.581799708
Pakistan,GDP per capita (current US$),2018,1569.338146
Pakistan,"Government expenditure on education, total (% of GDP)",2018,2.332169533
Pakistan,Imports of goods and services (% of GDP),2018,19.04425666
Pakistan,"Inflation, consumer prices (annual %)",2018,5.078057259
Pakistan,"Life expectancy at birth, total (years)",2018,66.481
Pakistan,"Literacy rate, adult total (% of people ages 15 and above)",2018,57.0
Pakistan,Population growth (annual %),2018,1.623714833
Sri Lanka,Access to electricity (% of population),2018,99.6
Sri Lanka,Exports of goods and services (% of GDP),2018,21.44624861
Sri Lanka,GDP per capita (current US$),2018,4360.584735
Sri Lanka,"Government expenditure on education, total (% of GDP)",2018,1.987810016
Sri Lanka,Imports of goods and services (% of GDP),2018,28.36314814
Sri Lanka,"Inflation, consumer prices (annual %)",2018,2.135037737
Sri Lanka,"Life expectancy at birth, total (years)",2018,76.485
Sri Lanka,"Literacy rate, adult total (% of people ages 15 and above)",2018,92.0
Sri Lanka,Population growth (annual %),2018,1.048392958
Afghanistan,Access to electricity (% of population),2019,97.7
Afghanistan,Exports of goods and services (% of GDP),2019,10.42081714
Afghanistan,GDP per capita (current US$),2019,496.6025043
Afghanistan,"Government expenditure on education, total (% of GDP)",2019,4.343190193
Afghanistan,Imports of goods and services (% of GDP),2019,36.28907741
Afghanistan,"Inflation, consumer prices (annual %)",2019,2.302372515
Afghanistan,"Life expectancy at birth, total (years)",2019,62.941
Afghanistan,"Literacy rate, adult total (% of people ages 15 and above)",2019,33.7538414
Afghanistan,Population growth (annual %),2019,2.984389136
Bangladesh,Access to electricity (% of population),2019,92.2
Bangladesh,Exports of goods and services (% of GDP),2019,13.09475734
Bangladesh,GDP per capita (current US$),2019,2129.79897
Bangladesh,"Government expenditure on education, total (% of GDP)",2019,1.681388021
Bangladesh,Imports of goods and services (% of GDP),2019,18.48329716
Bangladesh,"Inflation, consumer prices (annual %)",2019,5.591996399
Bangladesh,"Life expectancy at birth, total (years)",2019,72.625
Bangladesh,"Literacy rate, adult total (% of people ages 15 and above)",2019,75.0
Bangladesh,Population growth (annual %),2019,0.846411252
Bhutan,Access to electricity (% of population),2019,100.0
Bhutan,Exports of goods and services (% of GDP),2019,31.45750329
Bhutan,GDP per capita (current US$),2019,3576.879871
Bhutan,"Government expenditure on education, total (% of GDP)",2019,4.509827614
Bhutan,Imports of goods and services (% of GDP),2019,44.66601342
Bhutan,"Inflation, consumer prices (annual %)",2019,2.726430374
Bhutan,"Life expectancy at birth, total (years)",2019,72.005
Bhutan,"Literacy rate, adult total (% of people ages 15 and above)",2019,67.0
Bhutan,Population growth (annual %),2019,0.664446427
China,Access to electricity (% of population),2019,100.0
China,Exports of goods and services (% of GDP),2019,18.40999232
China,GDP per capita (current US$),2019,10143.86022
China,"Government expenditure on education, total (% of GDP)",2019,4.059394836
China,Imports of goods and services (% of GDP),2019,17.48010372
China,"Inflation, consumer prices (annual %)",2019,2.899234164
China,"Life expectancy at birth, total (years)",2019,77.94
China,"Literacy rate, adult total (% of people ages 15 and above)",2019,95.0
China,Population growth (annual %),2019,0.35474089
India,Access to electricity (% of population),2019,95.9
India,Exports of goods and services (% of GDP),2019,18.6642649
India,GDP per capita (current US$),2019,2041.428637
India,"Government expenditure on education, total (% of GDP)",2019,3.897323608
India,Imports of goods and services (% of GDP),2019,21.24113863
India,"Inflation, consumer prices (annual %)",2019,3.729505735
India,"Life expectancy at birth, total (years)",2019,70.746
India,"Literacy rate, adult total (% of people ages 15 and above)",2019,69.0
India,Population growth (annual %),2019,1.040013951
Myanmar,Access to electricity (% of population),2019,68.3
Myanmar,GDP per capita (current US$),2019,1425.989542
Myanmar,"Government expenditure on education, total (% of GDP)",2019,1.999760032
Myanmar,"Inflation, consumer prices (annual %)",2019,8.825066968
Myanmar,"Life expectancy at birth, total (years)",2019,66.457
Myanmar,"Literacy rate, adult total (% of people ages 15 and above)",2019,89.0
Myanmar,Population growth (annual %),2019,0.702425163
Nepal,Access to electricity (% of population),2019,89.9
Nepal,Exports of goods and services (% of GDP),2019,7.779936474
Nepal,GDP per capita (current US$),2019,1203.142947
Nepal,"Government expenditure on education, total (% of GDP)",2019,3.485680819
Nepal,Imports of goods and services (% of GDP),2019,41.46959011
Nepal,"Inflation, consumer prices (annual %)",2019,5.568685478
Nepal,"Life expectancy at birth, total (years)",2019,69.299
Nepal,"Literacy rate, adult total (% of people ages 15 and above)",2019,68.71250153
Nepal,Population growth (annual %),2019,1.183773026
Pakistan,Access to electricity (% of population),2019,93.9
Pakistan,Exports of goods and services (% of GDP),2019,9.390863379
Pakistan,GDP per capita (current US$),2019,1390.41691
Pakistan,"Government expenditure on education, total (% of GDP)",2019,2.21491766
Pakistan,Imports of goods and services (% of GDP),2019,19.51471242
Pakistan,"Inflation, consumer prices (annual %)",2019,10.5783618
Pakistan,"Life expectancy at birth, total (years)",2019,66.729
Pakistan,"Literacy rate, adult total (% of people ages 15 and above)",2019,58.0
Pakistan,Population growth (annual %),2019,1.691871247
Sri Lanka,Access to electricity (% of population),2019,99.8
Sri Lanka,Exports of goods and services (% of GDP),2019,21.82353289
Sri Lanka,GDP per capita (current US$),2019,4082.694049
Sri Lanka,"Government expenditure on education, total (% of GDP)",2019,1.987810016
Sri Lanka,Imports of goods and services (% of GDP),2019,27.60199296
Sri Lanka,"Inflation, consumer prices (annual %)",2019,3.528393582
Sri Lanka,"Life expectancy at birth, total (years)",2019,76.698
Sri Lanka,"Literacy rate, adult total (% of people ages 15 and above)",2019,92.0
Sri Lanka,Population growth (annual %),2019,0.611875946
Afghanistan,Access to electricity (% of population),2020,97.7
Afghanistan,Exports of goods and services (% of GDP),2020,10.42081714
Afghanistan,GDP per capita (current US$),2020,510.7870634
Afghanistan,"Government expenditure on education, total (% of GDP)",2020,4.343190193
Afghanistan,Imports of goods and services (% of GDP),2020,36.28907741
Afghanistan,"Inflation, consumer prices (annual %)",2020,5.601887915
Afghanistan,"Life expectancy at birth, total (years)",2020,61.454
Afghanistan,"Literacy rate, adult total (% of people ages 15 and above)",2020,33.7538414
Afghanistan,Population growth (annual %),2020,3.153609203
Bangladesh,Access to electricity (% of population),2020,96.2
Bangladesh,Exports of goods and services (% of GDP),2020,10.44278806
Bangladesh,GDP per capita (current US$),2020,2248.850788
Bangladesh,"Government expenditure on education, total (% of GDP)",2020,1.765280604
Bangladesh,Imports of goods and services (% of GDP),2020,15.82865931
Bangladesh,"Inflation, consumer prices (annual %)",2020,5.691074747
Bangladesh,"Life expectancy at birth, total (years)",2020,71.421
Bangladesh,"Literacy rate, adult total (% of people ages 15 and above)",2020,75.0
Bangladesh,Population growth (annual %),2020,0.836310836
Bhutan,Access to electricity (% of population),2020,100.0
Bhutan,Exports of goods and services (% of GDP),2020,28.06563551
Bhutan,GDP per capita (current US$),2020,3191.66907
Bhutan,"Government expenditure on education, total (% of GDP)",2020,5.543412685
Bhutan,Imports of goods and services (% of GDP),2020,43.7647155
Bhutan,"Inflation, consumer prices (annual %)",2020,5.629365226
Bhutan,"Life expectancy at birth, total (years)",2020,72.253
Bhutan,"Literacy rate, adult total (% of people ages 15 and above)",2020,67.0
Bhutan,Population growth (annual %),2020,0.675256503
China,Access to electricity (% of population),2020,100.0
China,Exports of goods and services (% of GDP),2020,18.5861392
China,GDP per capita (current US$),2020,10408.71955
China,"Government expenditure on education, total (% of GDP)",2020,4.233381271
China,Imports of goods and services (% of GDP),2020,16.1681565
China,"Inflation, consumer prices (annual %)",2020,2.419421895
China,"Life expectancy at birth, total (years)",2020,78.019
China,"Literacy rate, adult total (% of people ages 15 and above)",2020,97.0
China,Population growth (annual %),2020,0.23804087
India,Access to electricity (% of population),2020,96.5
India,Exports of goods and services (% of GDP),2020,18.68247693
India,GDP per capita (current US$),2020,1907.042516
India,"Government expenditure on education, total (% of GDP)",2020,4.040141582
India,Imports of goods and services (% of GDP),2020,19.0756284
India,"Inflation, consumer prices (annual %)",2020,6.623436776
India,"Life expectancy at birth, total (years)",2020,70.156
India,"Literacy rate, adult total (% of people ages 15 and above)",2020,69.0
India,Population growth (annual %),2020,0.973438647
Myanmar,Access to electricity (% of population),2020,70.4
Myanmar,GDP per capita (current US$),2020,1490.216835
Myanmar,"Government expenditure on education, total (% of GDP)",2020,1.999760032
Myanmar,"Inflation, consumer prices (annual %)",2020,8.825066968
Myanmar,"Life expectancy at birth, total (years)",2020,66.612
Myanmar,"Literacy rate, adult total (% of people ages 15 and above)",2020,89.0
Myanmar,Population growth (annual %),2020,0.711376906
Nepal,Access to electricity (% of population),2020,89.9
Nepal,Exports of goods and services (% of GDP),2020,6.805289826
Nepal,GDP per capita (current US$),2020,1154.215176
Nepal,"Government expenditure on education, total (% of GDP)",2020,4.211066723
Nepal,Imports of goods and services (% of GDP),2020,34.11357577
Nepal,"Inflation, consumer prices (annual %)",2020,5.052366553
Nepal,"Life expectancy at birth, total (years)",2020,69.106
Nepal,"Literacy rate, adult total (% of people ages 15 and above)",2020,68.71250153
Nepal,Population growth (annual %),2020,1.925831066
Pakistan,Access to electricity (% of population),2020,94.5
Pakistan,Exports of goods and services (% of GDP),2020,9.298559043
Pakistan,GDP per capita (current US$),2020,1278.397352
Pakistan,"Government expenditure on education, total (% of GDP)",2020,2.057182312
Pakistan,Imports of goods and services (% of GDP),2020,17.41772142
Pakistan,"Inflation, consumer prices (annual %)",2020,9.739993139
Pakistan,"Life expectancy at birth, total (years)",2020,65.701
Pakistan,"Literacy rate, adult total (% of people ages 15 and above)",2020,58.0
Pakistan,Population growth (annual %),2020,1.803751413
Sri Lanka,Access to electricity (% of population),2020,100.0
Sri Lanka,Exports of goods and services (% of GDP),2020,15.45764245
Sri Lanka,GDP per capita (current US$),2020,3846.174496
Sri Lanka,"Government expenditure on education, total (% of GDP)",2020,1.557923913
Sri Lanka,Imports of goods and services (% of GDP),2020,21.63147805
Sri Lanka,"Inflation, consumer prices (annual %)",2020,6.153945084
Sri Lanka,"Life expectancy at birth, total (years)",2020,76.928
Sri Lanka,"Literacy rate, adult total (% of people ages 15 and above)",2020,92.0
Sri Lanka,Population growth (annual %),2020,0.53062656
